Time,refrigerator,kitchen_outlets1,kitchen_outlets2,microwave,lighting
2011-04-27 18:27:00,197,0,1,5,9
2011-04-27 18:28:00,161,0,1,5,9
2011-04-27 18:29:00,161,0,1,5,9
2011-04-27 18:30:00,196,0,1,5,9
2011-04-27 18:31:00,162,0,1,5,9
2011-04-27 18:32:00,161,0,1,5,9
2011-04-27 18:33:00,161,0,1,5,9
2011-04-27 18:34:00,160,0,1,5,9
2011-04-27 18:35:00,159,0,1,5,9
2011-04-27 18:36:00,160,0,1,5,9
2011-04-27 18:37:00,160,0,1,5,9
2011-04-27 18:38:00,158,0,1,5,9
2011-04-27 18:39:00,158,0,1,5,9
2011-04-27 18:40:00,158,0,1,5,9
2011-04-27 18:41:00,157,0,1,5,9
2011-04-27 18:42:00,158,0,1,5,9
2011-04-27 18:43:00,158,0,1,5,9
2011-04-27 18:44:00,157,0,1,5,9
2011-04-27 18:45:00,156,0,1,5,9
2011-04-27 18:46:00,157,1,1,5,9
2011-04-27 18:47:00,6,1,1,4,8
2011-04-27 18:48:00,6,1,1,4,8
2011-04-27 18:49:00,7,1,1,4,8
2011-04-27 18:50:00,6,1,1,5,8
2011-04-27 18:51:00,6,1,1,4,8
2011-04-27 18:52:00,7,1,1,4,8
2011-04-27 18:53:00,7,1,1,4,8
2011-04-27 18:54:00,6,1,1,5,8
2011-04-27 18:55:00,7,1,1,4,8
2011-04-27 18:56:00,6,1,1,4,8
2011-04-27 18:57:00,6,1,1,4,8
2011-04-27 18:58:00,6,1,1,4,8
2011-04-27 18:59:00,6,1,1,4,8
2011-04-27 19:00:00,6,1,1,5,8
2011-04-27 19:01:00,6,1,1,4,8
2011-04-27 19:02:00,6,1,1,4,8
2011-04-27 19:03:00,7,1,1,4,8
2011-04-27 19:04:00,6,1,1,4,8
2011-04-27 19:05:00,7,1,1,4,8
2011-04-27 19:06:00,6,1,1,4,8
2011-04-27 19:07:00,7,1,1,4,8
2011-04-27 19:08:00,6,1,1,4,8
2011-04-27 19:09:00,6,1,1,4,8
2011-04-27 19:10:00,7,1,1,4,8
2011-04-27 19:11:00,7,1,1,5,8
2011-04-27 19:12:00,7,1,1,4,8
2011-04-27 19:13:00,7,1,1,4,8
2011-04-27 19:14:00,6,1,1,4,8
2011-04-27 19:15:00,187,1,1,5,9
2011-04-27 19:16:00,184,0,1,5,9
2011-04-27 19:17:00,170,0,1,5,9
2011-04-27 19:18:00,168,0,1,5,9
2011-04-27 19:19:00,167,0,1,5,9
2011-04-27 19:20:00,166,0,1,5,9
2011-04-27 19:21:00,165,0,1,5,9
2011-04-27 19:22:00,165,0,1,5,9
2011-04-27 19:23:00,164,0,1,5,9
2011-04-27 19:24:00,163,0,1,5,9
2011-04-27 19:25:00,162,0,1,5,9
2011-04-27 19:26:00,161,0,1,5,9
2011-04-27 19:27:00,161,0,1,5,9
2011-04-27 19:28:00,161,0,1,5,9
2011-04-27 19:29:00,161,0,1,5,9
2011-04-27 19:30:00,160,0,1,5,9
2011-04-27 19:31:00,160,0,1,5,9
2011-04-27 19:32:00,159,0,1,5,9
2011-04-27 19:33:00,159,0,1,5,9
2011-04-27 19:34:00,159,0,1,5,9
2011-04-27 19:35:00,159,0,1,5,9
2011-04-27 19:36:00,159,0,1,5,9
2011-04-27 19:37:00,158,0,1,5,9
2011-04-27 19:38:00,158,1,1,5,9
2011-04-27 19:39:00,7,1,1,4,8
2011-04-27 19:40:00,7,1,1,4,8
2011-04-27 19:41:00,7,1,1,5,8
2011-04-27 19:42:00,6,1,1,4,8
2011-04-27 19:43:00,6,1,1,4,8
2011-04-27 19:44:00,7,1,1,4,8
2011-04-27 19:45:00,7,1,1,5,8
2011-04-27 19:46:00,6,1,1,4,8
2011-04-27 19:47:00,7,1,1,4,8
2011-04-27 19:48:00,6,1,1,4,8
2011-04-27 19:49:00,7,1,1,4,8
2011-04-27 19:50:00,6,1,1,5,8
2011-04-27 19:51:00,7,1,1,5,8
2011-04-27 19:52:00,7,1,1,4,8
2011-04-27 19:53:00,6,1,1,4,8
2011-04-27 19:54:00,6,1,1,4,8
2011-04-27 19:55:00,7,1,1,4,8
2011-04-27 19:56:00,6,1,1,4,8
2011-04-27 19:57:00,6,1,1,5,8
2011-04-27 19:58:00,6,1,1,4,8
2011-04-27 19:59:00,6,1,1,4,8
2011-04-27 20:00:00,6,1,1,4,8
2011-04-27 20:01:00,6,1,1,4,8
2011-04-27 20:02:00,7,1,1,4,8
2011-04-27 20:03:00,7,1,1,4,8
2011-04-27 20:04:00,6,1,1,4,8
2011-04-27 20:05:00,7,1,1,4,8
2011-04-27 20:06:00,7,1,1,4,8
2011-04-27 20:07:00,6,1,1,4,8
2011-04-27 20:08:00,6,1,1,4,8
2011-04-27 20:09:00,189,1,1,5,9
2011-04-27 20:10:00,179,0,1,5,9
2011-04-27 20:11:00,174,0,1,5,9
2011-04-27 20:12:00,171,0,1,5,9
2011-04-27 20:13:00,169,0,1,5,9
2011-04-27 20:14:00,168,0,1,5,9
2011-04-27 20:15:00,167,0,1,5,9
2011-04-27 20:16:00,167,0,1,5,9
2011-04-27 20:17:00,166,0,1,5,9
2011-04-27 20:18:00,166,0,1,5,9
2011-04-27 20:19:00,164,0,1,5,9
2011-04-27 20:20:00,164,0,1,5,9
2011-04-27 20:21:00,164,0,1,5,9
2011-04-27 20:22:00,163,0,1,5,9
2011-04-27 20:23:00,163,0,1,5,9
2011-04-27 20:24:00,162,0,1,5,9
2011-04-27 20:25:00,161,0,2,5,9
2011-04-27 20:26:00,161,0,1,5,9
2011-04-27 20:27:00,159,0,1,5,9
2011-04-27 20:28:00,159,0,1,5,9
2011-04-27 20:29:00,158,0,1,5,9
2011-04-27 20:30:00,158,0,1,5,9
2011-04-27 20:31:00,158,0,1,5,9
2011-04-27 20:32:00,157,1,1,5,9
2011-04-27 20:33:00,6,1,1,4,8
2011-04-27 20:34:00,6,1,1,4,8
2011-04-27 20:35:00,6,1,1,5,8
2011-04-27 20:36:00,7,1,1,4,8
2011-04-27 20:37:00,7,1,1,5,8
2011-04-27 20:38:00,7,1,1,5,8
2011-04-27 20:39:00,6,1,1,4,8
2011-04-27 20:40:00,7,1,1,4,8
2011-04-27 20:41:00,7,1,1,5,8
2011-04-27 20:42:00,43,1,1,5,8
2011-04-27 20:43:00,7,1,1,4,8
2011-04-27 20:44:00,6,1,1,4,8
2011-04-27 20:45:00,7,1,1,5,8
2011-04-27 20:46:00,7,1,1,4,8
2011-04-27 20:47:00,6,1,1,4,8
2011-04-27 20:48:00,6,1,1,4,8
2011-04-27 20:49:00,7,1,1,4,8
2011-04-27 20:50:00,6,1,1,5,8
2011-04-27 20:51:00,7,1,1,5,8
2011-04-27 20:52:00,6,1,1,4,8
2011-04-27 20:53:00,7,1,1,5,8
2011-04-27 20:54:00,7,1,1,4,8
2011-04-27 20:55:00,6,1,1,4,8
2011-04-27 20:56:00,6,1,1,4,8
2011-04-27 20:57:00,7,1,1,5,8
2011-04-27 20:58:00,7,1,1,4,8
2011-04-27 20:59:00,186,1,1,5,9
2011-04-27 21:00:00,187,0,1,5,9
2011-04-27 21:01:00,175,0,1,5,9
2011-04-27 21:02:00,171,0,1,5,9
2011-04-27 21:03:00,168,0,1,5,9
2011-04-27 21:04:00,168,0,1,5,9
2011-04-27 21:05:00,167,0,1,5,9
2011-04-27 21:06:00,166,0,1,5,9
2011-04-27 21:07:00,166,0,1,5,9
2011-04-27 21:08:00,164,0,1,5,9
2011-04-27 21:09:00,199,0,2,5,9
2011-04-27 21:10:00,199,0,1,5,9
2011-04-27 21:11:00,162,0,2,5,9
2011-04-27 21:12:00,164,0,1,5,9
2011-04-27 21:13:00,164,0,1,5,9
2011-04-27 21:14:00,165,0,1,5,9
2011-04-27 21:15:00,163,0,1,5,9
2011-04-27 21:16:00,163,0,1,5,9
2011-04-27 21:17:00,163,0,1,5,9
2011-04-27 21:18:00,162,0,1,5,9
2011-04-27 21:19:00,162,0,1,5,9
2011-04-27 21:20:00,162,0,1,5,9
2011-04-27 21:21:00,160,0,1,5,9
2011-04-27 21:22:00,161,0,1,5,9
2011-04-27 21:23:00,160,0,2,5,9
2011-04-27 21:24:00,159,0,1,5,9
2011-04-27 21:25:00,159,0,1,5,9
2011-04-27 21:26:00,158,0,1,5,9
2011-04-27 21:27:00,159,0,1,5,9
2011-04-27 21:28:00,158,0,1,5,9
2011-04-27 21:29:00,158,13,1,5,9
2011-04-27 21:30:00,158,14,1,5,9
2011-04-27 21:31:00,158,14,1,5,9
2011-04-27 21:32:00,158,14,1,5,9
2011-04-27 21:33:00,157,14,1,5,9
2011-04-27 21:34:00,157,17,1,5,9
2011-04-27 21:35:00,7,14,1,4,8
2011-04-27 21:36:00,6,14,1,5,8
2011-04-27 21:37:00,7,14,1,4,8
2011-04-27 21:38:00,6,14,1,4,8
2011-04-27 21:39:00,6,14,1,4,8
2011-04-27 21:40:00,7,14,1,4,8
2011-04-27 21:41:00,7,14,1,4,8
2011-04-27 21:42:00,6,14,1,5,8
2011-04-27 21:43:00,6,14,1,4,8
2011-04-27 21:44:00,6,14,1,4,8
2011-04-27 21:45:00,7,14,1,4,8
2011-04-27 21:46:00,6,14,1,4,8
2011-04-27 21:47:00,6,14,1,4,8
2011-04-27 21:48:00,6,14,1,5,8
2011-04-27 21:49:00,7,14,1,5,8
2011-04-27 21:50:00,6,14,1,4,8
2011-04-27 21:51:00,7,14,1,4,8
2011-04-27 21:52:00,6,14,1,5,8
2011-04-27 21:53:00,7,14,1,4,8
2011-04-27 21:54:00,6,15,1,5,8
2011-04-27 21:55:00,6,15,1,4,8
2011-04-27 21:56:00,6,14,1,4,8
2011-04-27 21:57:00,6,14,1,4,8
2011-04-27 21:58:00,6,15,1,4,8
2011-04-27 21:59:00,7,15,1,4,8
2011-04-27 22:00:00,7,15,1,4,8
2011-04-27 22:01:00,6,15,1,4,8
2011-04-27 22:02:00,6,15,1,4,8
2011-04-27 22:03:00,7,15,1,5,8
2011-04-27 22:04:00,7,15,1,5,8
2011-04-27 22:05:00,308,15,1,7,9
2011-04-27 22:06:00,177,14,1,5,9
2011-04-27 22:07:00,172,14,1,5,9
2011-04-27 22:08:00,170,14,1,5,9
2011-04-27 22:09:00,170,14,1,5,9
2011-04-27 22:10:00,170,14,1,5,9
2011-04-27 22:11:00,168,14,1,5,9
2011-04-27 22:12:00,167,14,1,5,9
2011-04-27 22:13:00,166,14,1,5,9
2011-04-27 22:14:00,166,14,1,5,9
2011-04-27 22:15:00,165,14,1,5,9
2011-04-27 22:16:00,164,14,1,5,9
2011-04-27 22:17:00,164,14,1,5,9
2011-04-27 22:18:00,163,14,1,5,9
2011-04-27 22:19:00,163,14,1,5,9
2011-04-27 22:20:00,197,14,1,5,9
2011-04-27 22:21:00,199,14,1,5,9
2011-04-27 22:22:00,164,14,1,5,9
2011-04-27 22:23:00,164,14,1,5,9
2011-04-27 22:24:00,164,14,2,5,9
2011-04-27 22:25:00,164,14,1,5,9
2011-04-27 22:26:00,162,14,1,5,9
2011-04-27 22:27:00,162,14,1,5,9
2011-04-27 22:28:00,162,14,1,5,9
2011-04-27 22:29:00,160,14,1,5,9
2011-04-27 22:30:00,160,14,1,5,9
2011-04-27 22:31:00,160,14,1,5,9
2011-04-27 22:32:00,159,14,1,5,9
2011-04-27 22:33:00,159,14,1,5,9
2011-04-27 22:34:00,158,14,1,5,9
2011-04-27 22:35:00,158,14,1,5,9
2011-04-27 22:36:00,158,13,1,5,9
2011-04-27 22:37:00,156,15,1,5,9
2011-04-27 22:38:00,7,15,1,4,8
2011-04-27 22:39:00,6,15,1,4,8
2011-04-27 22:40:00,7,15,1,5,8
2011-04-27 22:41:00,7,15,1,4,8
2011-04-27 22:42:00,6,15,1,4,8
2011-04-27 22:43:00,7,15,1,4,8
2011-04-27 22:44:00,6,15,1,4,8
2011-04-27 22:45:00,6,15,1,4,8
2011-04-27 22:46:00,6,15,1,4,8
2011-04-27 22:47:00,6,15,1,4,8
2011-04-27 22:48:00,7,15,1,4,8
2011-04-27 22:49:00,7,15,1,4,8
2011-04-27 22:50:00,6,15,1,4,8
2011-04-27 22:51:00,7,15,1,4,8
2011-04-27 22:52:00,6,15,1,4,8
2011-04-27 22:53:00,6,15,1,4,8
2011-04-27 22:54:00,6,14,1,4,8
2011-04-27 22:55:00,6,15,1,4,8
2011-04-27 22:56:00,6,14,1,4,8
2011-04-27 22:57:00,6,14,1,4,8
2011-04-27 22:58:00,7,15,1,4,8
2011-04-27 22:59:00,7,15,1,4,8
2011-04-27 23:00:00,7,14,1,5,8
2011-04-27 23:01:00,6,14,1,4,8
2011-04-27 23:02:00,6,15,1,4,8
2011-04-27 23:03:00,7,15,1,4,8
2011-04-27 23:04:00,7,15,1,4,8
2011-04-27 23:05:00,6,15,1,4,8
2011-04-27 23:06:00,190,15,1,5,9
2011-04-27 23:07:00,188,14,1,5,9
2011-04-27 23:08:00,172,14,1,5,9
2011-04-27 23:09:00,168,13,1,5,9
2011-04-27 23:10:00,167,14,1,5,9
2011-04-27 23:11:00,167,14,1,5,9
2011-04-27 23:12:00,165,14,1,5,9
2011-04-27 23:13:00,165,14,1,5,9
2011-04-27 23:14:00,163,14,1,5,9
2011-04-27 23:15:00,162,14,1,5,9
2011-04-27 23:16:00,161,14,1,5,9
2011-04-27 23:17:00,162,14,1,5,9
2011-04-27 23:18:00,161,14,1,5,9
2011-04-27 23:19:00,162,14,1,5,9
2011-04-27 23:20:00,161,14,1,5,9
2011-04-27 23:21:00,160,14,1,5,9
2011-04-27 23:22:00,159,13,1,5,9
2011-04-27 23:23:00,160,14,1,5,9
2011-04-27 23:24:00,159,14,1,5,9
2011-04-27 23:25:00,158,14,1,5,9
2011-04-27 23:26:00,159,13,1,5,9
2011-04-27 23:27:00,158,13,1,5,9
2011-04-27 23:28:00,158,14,1,5,9
2011-04-27 23:29:00,157,13,1,5,9
2011-04-27 23:30:00,157,14,1,5,9
2011-04-27 23:31:00,157,14,1,5,9
2011-04-27 23:32:00,6,15,1,4,8
2011-04-27 23:33:00,6,14,1,4,8
2011-04-27 23:34:00,7,15,1,4,8
2011-04-27 23:35:00,6,14,1,4,8
2011-04-27 23:36:00,6,15,1,4,8
2011-04-27 23:37:00,7,14,1,4,8
2011-04-27 23:38:00,6,15,1,4,8
2011-04-27 23:39:00,6,14,1,4,8
2011-04-27 23:40:00,6,15,1,4,8
2011-04-27 23:41:00,6,14,1,5,8
2011-04-27 23:42:00,6,15,1,4,8
2011-04-27 23:43:00,6,15,1,4,8
2011-04-27 23:44:00,6,14,1,4,8
2011-04-27 23:45:00,6,14,1,4,8
2011-04-27 23:46:00,6,14,1,4,8
2011-04-27 23:47:00,6,14,1,4,8
2011-04-27 23:48:00,6,14,1,4,8
2011-04-27 23:49:00,6,14,1,4,8
2011-04-27 23:50:00,6,14,1,4,8
2011-04-27 23:51:00,6,14,1,5,8
2011-04-27 23:52:00,6,14,1,4,8
2011-04-27 23:53:00,6,14,1,4,8
2011-04-27 23:54:00,6,14,1,4,8
2011-04-27 23:55:00,6,14,1,4,8
2011-04-27 23:56:00,6,14,1,26,8
2011-04-27 23:57:00,47,14,6,1888,10
2011-04-27 23:58:00,42,14,1,4,8
2011-04-27 23:59:00,183,14,1,5,22
2011-04-28 00:00:00,182,13,1,5,25
2011-04-28 00:01:00,171,13,1,5,25
2011-04-28 00:02:00,169,13,1,5,25
2011-04-28 00:03:00,169,13,1,5,25
2011-04-28 00:04:00,168,13,1,5,25
2011-04-28 00:05:00,167,13,1,5,20
2011-04-28 00:06:00,167,13,1,5,20
2011-04-28 00:07:00,166,14,1,5,20
2011-04-28 00:08:00,165,13,1,5,20
2011-04-28 00:09:00,164,13,1,5,20
2011-04-28 00:10:00,164,13,1,5,20
2011-04-28 00:11:00,163,13,1,5,20
2011-04-28 00:12:00,163,13,1,5,20
2011-04-28 00:13:00,162,13,1,5,20
2011-04-28 00:14:00,197,13,1,5,20
2011-04-28 00:15:00,161,13,3,5,20
2011-04-28 00:16:00,162,13,3,5,20
2011-04-28 00:17:00,162,13,3,5,20
2011-04-28 00:18:00,202,13,4,1876,23
2011-04-28 00:19:00,167,13,4,1840,22
2011-04-28 00:20:00,162,13,3,6,20
2011-04-28 00:21:00,201,14,3,6,20
2011-04-28 00:22:00,162,13,3,5,20
2011-04-28 00:23:00,161,13,3,5,20
2011-04-28 00:24:00,161,13,3,5,20
2011-04-28 00:25:00,160,13,3,5,20
2011-04-28 00:26:00,159,13,3,5,20
2011-04-28 00:27:00,158,13,3,5,20
2011-04-28 00:28:00,159,13,3,5,20
2011-04-28 00:29:00,158,13,3,5,20
2011-04-28 00:30:00,158,13,3,5,20
2011-04-28 00:31:00,158,14,3,5,20
2011-04-28 00:32:00,158,13,3,5,20
2011-04-28 00:33:00,158,13,3,5,20
2011-04-28 00:34:00,156,14,3,5,20
2011-04-28 00:35:00,6,15,3,5,19
2011-04-28 00:36:00,6,15,3,4,19
2011-04-28 00:37:00,6,15,3,5,19
2011-04-28 00:38:00,6,15,3,4,19
2011-04-28 00:39:00,6,14,3,4,19
2011-04-28 00:40:00,6,15,3,4,19
2011-04-28 00:41:00,6,15,3,4,19
2011-04-28 00:42:00,6,15,3,4,19
2011-04-28 00:43:00,6,15,3,4,20
2011-04-28 00:44:00,6,14,3,5,20
2011-04-28 00:45:00,6,15,3,4,19
2011-04-28 00:46:00,6,15,3,5,19
2011-04-28 00:47:00,6,14,3,4,19
2011-04-28 00:48:00,6,14,3,4,19
2011-04-28 00:49:00,6,15,3,4,19
2011-04-28 00:50:00,6,15,3,5,19
2011-04-28 00:51:00,7,15,3,4,19
2011-04-28 00:52:00,6,15,3,4,19
2011-04-28 00:53:00,6,14,3,5,19
2011-04-28 00:54:00,7,14,3,5,20
2011-04-28 00:55:00,7,14,3,4,19
2011-04-28 00:56:00,12,14,4,1853,22
2011-04-28 00:57:00,6,15,3,58,19
2011-04-28 00:58:00,6,15,3,4,19
2011-04-28 00:59:00,7,15,3,5,19
2011-04-28 01:00:00,6,14,3,4,19
2011-04-28 01:01:00,6,15,3,4,20
2011-04-28 01:02:00,6,14,3,4,19
2011-04-28 01:03:00,181,15,3,5,20
2011-04-28 01:04:00,185,13,3,5,20
2011-04-28 01:05:00,173,13,3,5,20
2011-04-28 01:06:00,169,13,3,5,20
2011-04-28 01:07:00,168,13,3,5,20
2011-04-28 01:08:00,167,13,3,5,20
2011-04-28 01:09:00,165,13,3,5,20
2011-04-28 01:10:00,165,13,3,5,20
2011-04-28 01:11:00,163,13,3,5,20
2011-04-28 01:12:00,163,13,3,5,20
2011-04-28 01:13:00,162,13,3,5,20
2011-04-28 01:14:00,161,13,3,5,20
2011-04-28 01:15:00,161,13,3,5,20
2011-04-28 01:16:00,160,13,3,5,20
2011-04-28 01:17:00,160,13,3,5,20
2011-04-28 01:18:00,160,13,3,5,20
2011-04-28 01:19:00,159,14,3,5,20
2011-04-28 01:20:00,160,13,3,5,20
2011-04-28 01:21:00,158,13,3,5,20
2011-04-28 01:22:00,159,13,3,5,20
2011-04-28 01:23:00,159,13,3,5,20
2011-04-28 01:24:00,160,13,3,5,20
2011-04-28 01:25:00,159,13,3,5,20
2011-04-28 01:26:00,158,14,3,5,20
2011-04-28 01:27:00,157,14,3,5,20
2011-04-28 01:28:00,157,14,3,5,20
2011-04-28 01:29:00,450,14,3,5,21
2011-04-28 01:30:00,6,15,3,5,20
2011-04-28 01:31:00,6,15,3,4,20
2011-04-28 01:32:00,6,15,3,4,19
2011-04-28 01:33:00,6,15,3,4,20
2011-04-28 01:34:00,6,15,3,5,20
2011-04-28 01:35:00,6,15,3,5,20
2011-04-28 01:36:00,43,15,3,4,20
2011-04-28 01:37:00,6,15,3,4,19
2011-04-28 01:38:00,6,15,3,4,20
2011-04-28 01:39:00,6,15,3,5,20
2011-04-28 01:40:00,7,15,3,4,20
2011-04-28 01:41:00,6,15,3,4,20
2011-04-28 01:42:00,7,15,3,4,19
2011-04-28 01:43:00,6,14,3,4,19
2011-04-28 01:44:00,7,15,3,5,19
2011-04-28 01:45:00,7,14,3,4,19
2011-04-28 01:46:00,7,15,3,4,19
2011-04-28 01:47:00,6,15,3,4,20
2011-04-28 01:48:00,7,14,3,4,19
2011-04-28 01:49:00,7,14,3,4,19
2011-04-28 01:50:00,6,14,3,4,19
2011-04-28 01:51:00,6,14,3,4,20
2011-04-28 01:52:00,6,15,3,4,19
2011-04-28 01:53:00,6,14,3,4,19
2011-04-28 01:54:00,6,14,3,4,19
2011-04-28 01:55:00,450,14,3,5,21
2011-04-28 01:56:00,442,12,3,5,21
2011-04-28 01:57:00,420,12,3,5,21
2011-04-28 01:58:00,420,12,3,5,21
2011-04-28 01:59:00,417,12,3,5,21
2011-04-28 02:00:00,419,12,3,5,21
2011-04-28 02:01:00,420,12,3,5,21
2011-04-28 02:02:00,420,12,3,5,21
2011-04-28 02:03:00,419,12,3,6,21
2011-04-28 02:04:00,420,12,3,5,21
2011-04-28 02:05:00,421,12,3,5,22
2011-04-28 02:06:00,418,12,3,5,21
2011-04-28 02:07:00,419,12,3,5,21
2011-04-28 02:08:00,419,12,3,5,21
2011-04-28 02:09:00,417,12,3,5,21
2011-04-28 02:10:00,419,12,3,5,21
2011-04-28 02:11:00,419,12,3,5,21
2011-04-28 02:12:00,417,12,3,5,21
2011-04-28 02:13:00,418,14,3,5,21
2011-04-28 02:14:00,8,15,3,4,19
2011-04-28 02:15:00,8,15,3,4,19
2011-04-28 02:16:00,44,15,3,4,20
2011-04-28 02:17:00,8,14,1,5,140
2011-04-28 02:18:00,8,14,1,5,152
2011-04-28 02:19:00,7,14,1,5,165
2011-04-28 02:20:00,8,15,1,5,169
2011-04-28 02:21:00,8,15,1,5,172
2011-04-28 02:22:00,8,15,1,5,170
2011-04-28 02:23:00,8,14,1,5,166
2011-04-28 02:24:00,43,14,1,5,160
2011-04-28 02:25:00,8,14,1,5,159
2011-04-28 02:26:00,8,14,1,5,161
2011-04-28 02:27:00,44,14,1,5,166
2011-04-28 02:28:00,8,14,1,5,167
2011-04-28 02:29:00,8,14,1,5,168
2011-04-28 02:30:00,8,14,1,5,168
2011-04-28 02:31:00,8,14,1,5,169
2011-04-28 02:32:00,7,15,1,5,168
2011-04-28 02:33:00,8,14,1,4,8
2011-04-28 02:34:00,8,14,1,4,8
2011-04-28 02:35:00,8,14,1,4,8
2011-04-28 02:36:00,8,14,1,4,8
2011-04-28 02:37:00,8,14,1,4,8
2011-04-28 02:38:00,256,14,1,5,9
2011-04-28 02:39:00,208,13,1,5,9
2011-04-28 02:40:00,209,13,1,5,9
2011-04-28 02:41:00,203,13,1,5,9
2011-04-28 02:42:00,197,13,1,5,9
2011-04-28 02:43:00,196,13,1,5,9
2011-04-28 02:44:00,195,13,1,5,9
2011-04-28 02:45:00,192,13,1,5,9
2011-04-28 02:46:00,191,13,1,5,9
2011-04-28 02:47:00,190,13,1,5,9
2011-04-28 02:48:00,188,13,1,5,9
2011-04-28 02:49:00,187,13,1,5,9
2011-04-28 02:50:00,185,13,1,5,9
2011-04-28 02:51:00,184,13,1,5,9
2011-04-28 02:52:00,182,13,1,5,9
2011-04-28 02:53:00,181,13,1,5,9
2011-04-28 02:54:00,181,13,1,5,9
2011-04-28 02:55:00,181,13,1,5,9
2011-04-28 02:56:00,179,14,1,5,9
2011-04-28 02:57:00,178,13,1,5,9
2011-04-28 02:58:00,177,13,1,5,9
2011-04-28 02:59:00,177,14,1,5,9
2011-04-28 03:00:00,177,14,1,5,9
2011-04-28 03:01:00,174,14,1,5,9
2011-04-28 03:02:00,176,13,1,5,9
2011-04-28 03:03:00,174,14,1,5,9
2011-04-28 03:04:00,174,13,1,5,9
2011-04-28 03:05:00,174,14,1,5,9
2011-04-28 03:06:00,173,14,1,5,9
2011-04-28 03:07:00,173,13,1,5,9
2011-04-28 03:08:00,173,14,1,5,9
2011-04-28 03:09:00,172,13,1,5,9
2011-04-28 03:10:00,171,13,1,5,9
2011-04-28 03:11:00,171,13,1,5,9
2011-04-28 03:12:00,170,13,1,5,9
2011-04-28 03:13:00,170,13,1,5,9
2011-04-28 03:14:00,170,13,1,5,9
2011-04-28 03:15:00,170,14,1,5,9
2011-04-28 03:16:00,170,14,1,5,9
2011-04-28 03:17:00,169,14,1,5,9
2011-04-28 03:18:00,169,13,1,5,9
2011-04-28 03:19:00,168,13,1,5,9
2011-04-28 03:20:00,168,14,1,5,9
2011-04-28 03:21:00,168,14,1,5,9
2011-04-28 03:22:00,168,14,1,5,9
2011-04-28 03:23:00,166,14,1,5,9
2011-04-28 03:24:00,165,14,1,5,9
2011-04-28 03:25:00,165,14,1,5,9
2011-04-28 03:26:00,165,14,1,5,9
2011-04-28 03:27:00,164,14,1,5,9
2011-04-28 03:28:00,164,14,1,5,9
2011-04-28 03:29:00,163,14,1,5,9
2011-04-28 03:30:00,163,14,1,5,9
2011-04-28 03:31:00,163,13,1,5,9
2011-04-28 03:32:00,163,14,1,5,9
2011-04-28 03:33:00,163,14,1,5,9
2011-04-28 03:34:00,163,14,1,5,9
2011-04-28 03:35:00,162,13,1,5,9
2011-04-28 03:36:00,162,14,1,5,9
2011-04-28 03:37:00,161,14,1,5,9
2011-04-28 03:38:00,162,13,1,5,9
2011-04-28 03:39:00,162,14,1,5,9
2011-04-28 03:40:00,162,14,1,5,9
2011-04-28 03:41:00,162,14,1,5,9
2011-04-28 03:42:00,163,14,1,5,9
2011-04-28 03:43:00,161,14,1,5,9
2011-04-28 03:44:00,161,14,1,5,9
2011-04-28 03:45:00,161,14,1,5,9
2011-04-28 03:46:00,161,0,2,5,9
2011-04-28 03:47:00,160,0,1,5,9
2011-04-28 03:48:00,160,0,1,5,9
2011-04-28 03:49:00,160,0,1,5,9
2011-04-28 03:50:00,160,0,1,5,9
2011-04-28 03:51:00,160,0,1,5,9
2011-04-28 03:52:00,160,0,1,5,9
2011-04-28 03:53:00,159,0,1,5,9
2011-04-28 03:54:00,159,0,1,5,9
2011-04-28 03:55:00,160,0,1,5,9
2011-04-28 03:56:00,160,0,1,5,9
2011-04-28 03:57:00,159,0,1,5,9
2011-04-28 03:58:00,160,0,1,5,9
2011-04-28 03:59:00,160,0,1,5,9
2011-04-28 04:00:00,159,1,1,5,9
2011-04-28 04:01:00,7,1,1,5,8
2011-04-28 04:02:00,7,1,1,5,8
2011-04-28 04:03:00,7,1,1,4,8
2011-04-28 04:04:00,7,1,1,5,8
2011-04-28 04:05:00,7,1,1,4,8
2011-04-28 04:06:00,7,1,1,5,8
2011-04-28 04:07:00,7,1,1,5,8
2011-04-28 04:08:00,7,1,1,4,8
2011-04-28 04:09:00,7,1,1,5,8
2011-04-28 04:10:00,7,1,1,4,8
2011-04-28 04:11:00,6,1,1,4,8
2011-04-28 04:12:00,7,1,1,5,8
2011-04-28 04:13:00,6,1,1,5,8
2011-04-28 04:14:00,7,1,1,4,8
2011-04-28 04:15:00,7,1,1,4,8
2011-04-28 04:16:00,7,1,1,4,8
2011-04-28 04:17:00,6,1,1,4,8
2011-04-28 04:18:00,7,1,1,5,8
2011-04-28 04:19:00,7,1,1,5,8
2011-04-28 04:20:00,6,1,1,5,8
2011-04-28 04:21:00,7,1,1,4,8
2011-04-28 04:22:00,7,1,1,4,8
2011-04-28 04:23:00,6,1,1,4,8
2011-04-28 04:24:00,6,1,1,5,8
2011-04-28 04:25:00,7,1,1,4,8
2011-04-28 04:26:00,7,1,1,4,8
2011-04-28 04:27:00,7,1,1,4,8
2011-04-28 04:28:00,7,1,1,4,8
2011-04-28 04:29:00,193,1,1,5,9
2011-04-28 04:30:00,189,0,1,5,9
2011-04-28 04:31:00,174,0,1,5,9
2011-04-28 04:32:00,172,0,1,5,9
